Date,Open,High,Low,Close,Adj Close,Volume
2021-07-12,159.639999,161.419998,155.460007,155.990005,155.990005,1622500
2021-07-13,155.559998,157.179993,153.783997,154.210007,154.210007,1632500
2021-07-14,155.570007,156.690002,148.070007,148.850006,148.850006,2745200
2021-07-15,149.000000,149.240005,142.360001,146.210007,146.210007,2879400
2021-07-16,147.210007,148.869995,145.610001,146.779999,146.779999,2085700
2021-07-19,144.800003,151.919998,143.149994,151.369995,151.369995,3196100
2021-07-20,152.789993,156.550003,152.789993,154.830002,154.830002,2982700
2021-07-21,154.960007,155.856995,151.369995,153.320007,153.320007,1703500
2021-07-22,154.449997,155.369995,151.600006,152.869995,152.869995,1303500
2021-07-23,151.949997,152.602997,147.860001,151.589996,151.589996,1630600
2021-07-26,150.910004,150.919998,148.570007,149.750000,149.750000,2138800
2021-07-27,149.929993,152.169998,145.619995,151.009995,151.009995,2767200
2021-07-28,134.779999,152.289993,133.250000,151.809998,151.809998,11581900
2021-07-29,150.509995,156.779999,149.500000,156.029999,156.029999,3310500
2021-07-30,154.000000,155.369995,147.779999,148.449997,148.449997,2273000
2021-08-02,147.009995,152.889999,143.759995,150.059998,150.059998,2120600
2021-08-03,149.199997,152.850006,147.259995,151.410004,151.410004,2107600
2021-08-04,149.660004,151.830002,147.610001,149.729996,149.729996,2251100
2021-08-05,150.000000,154.220001,148.360001,153.029999,153.029999,2312600
2021-08-06,153.000000,153.289993,148.369995,149.259995,149.259995,1620900
2021-08-09,149.320007,152.619995,147.100006,150.479996,150.479996,1510100
2021-08-10,152.000000,153.259995,146.250000,146.789993,146.789993,2558100
2021-08-11,147.729996,148.250000,142.729996,144.440002,144.440002,2014000
2021-08-12,144.000000,145.951004,143.229996,145.300003,145.300003,1951300
2021-08-13,145.000000,146.740005,143.660004,144.000000,144.000000,1340300
2021-08-16,143.029999,143.070007,137.500000,139.169998,139.169998,2435100
2021-08-17,137.000000,139.449997,134.300003,138.940002,138.940002,2165400
2021-08-18,139.550003,141.270004,137.059998,138.229996,138.229996,1371900
2021-08-19,137.660004,138.000000,134.800003,135.600006,135.600006,2133400
2021-08-20,136.000000,142.000000,135.699997,140.179993,140.179993,2251700
2021-08-23,140.789993,146.229996,140.789993,144.550003,144.550003,2189000
2021-08-24,145.509995,146.619995,143.623993,145.080002,145.080002,1224200
2021-08-25,145.000000,145.910004,143.520004,144.660004,144.660004,945100
2021-08-26,144.970001,146.429993,140.440002,141.550003,141.550003,1350900
2021-08-27,141.550003,144.716003,140.130005,142.830002,142.830002,1390800
2021-08-30,143.490005,146.649994,142.779999,144.300003,144.300003,1452300
2021-08-31,144.300003,144.580002,141.884995,144.419998,144.419998,1752800
2021-09-01,144.860001,148.179993,144.414993,145.679993,145.679993,1699900
2021-09-02,145.850006,147.139999,144.973007,145.440002,145.440002,1123900
2021-09-03,146.000000,147.080002,144.089996,144.559998,144.559998,1171600
2021-09-07,144.970001,145.179993,141.710007,142.979996,142.979996,1826000
2021-09-08,143.199997,143.970001,139.199997,139.860001,139.860001,1577200
