Date,Open,High,Low,Close,Adj Close,Volume
2020-02-26,109.943001,111.300003,105.599998,106.879997,106.879997,6867500
2020-02-27,109.430000,118.000000,107.599998,113.550003,113.550003,13511800
2020-02-28,121.070000,121.930000,97.370003,105.000000,105.000000,21617100
2020-03-02,109.349998,114.500000,102.500000,113.110001,113.110001,10157400
2020-03-03,114.550003,119.199997,112.110001,117.470001,117.470001,11033700
2020-03-04,118.510002,119.970001,113.110001,116.800003,116.800003,12102600
2020-03-05,110.250000,129.830002,110.000000,125.000000,125.000000,28149400
2020-03-06,119.650002,122.000000,107.000000,114.320000,114.320000,22975700
2020-03-09,105.000000,116.500000,100.879997,113.750000,113.750000,14571300
2020-03-10,113.800003,113.800003,105.000000,108.489998,108.489998,10244000
2020-03-11,108.410004,113.989998,107.000000,110.300003,110.300003,12576700
2020-03-12,106.250000,113.871002,104.389999,109.470001,109.470001,12097900
2020-03-13,113.000000,113.800003,104.160004,107.470001,107.470001,9233500
2020-03-16,105.000000,119.870003,103.199997,107.860001,107.860001,17210700
2020-03-17,107.330002,113.830002,102.000000,111.099998,111.099998,18721500
2020-03-18,111.000000,119.000000,108.849998,118.709999,118.709999,13594300
2020-03-19,122.949997,132.229996,119.099998,123.769997,123.769997,16248400
2020-03-20,129.000000,135.979996,124.000000,130.550003,130.550003,13872600
2020-03-23,141.996994,164.940002,137.250000,159.559998,159.559998,27681500
2020-03-24,154.000000,155.000000,133.880005,135.179993,135.179993,22401300
2020-03-25,140.104996,149.000000,136.199997,138.110001,138.110001,14743000
2020-03-26,140.509995,146.649994,138.199997,141.149994,141.149994,9252700
2020-03-27,145.699997,154.970001,145.600006,151.699997,151.699997,13271900
2020-03-30,160.759995,161.690002,147.199997,150.880005,150.880005,15762200
2020-03-31,147.020004,149.789993,143.356995,146.119995,146.119995,10023700
2020-04-01,144.500000,144.600006,135.179993,137.000000,137.000000,11453300
2020-04-02,125.300003,133.488998,114.500000,121.930000,121.930000,27313800
2020-04-03,124.300003,128.479996,120.110001,128.199997,128.199997,12238100
2020-04-06,113.629997,125.175003,108.529999,122.940002,122.940002,25378900
2020-04-07,118.004997,118.440002,109.570999,113.750000,113.750000,20166200
2020-04-08,115.019997,125.877998,112.500000,117.809998,117.809998,26243300
2020-04-09,117.800003,125.500000,114.000000,124.510002,124.510002,15513000
2020-04-13,127.000000,136.860001,125.603996,135.919998,135.919998,15411700
2020-04-14,141.070007,145.199997,139.009995,141.889999,141.889999,11679900
2020-04-15,141.710007,152.570007,140.000000,151.559998,151.559998,14193300
2020-04-16,149.919998,154.250000,146.800003,150.259995,150.259995,15138200
2020-04-17,147.910004,153.789001,144.029999,150.059998,150.059998,11328400
2020-04-20,153.300003,155.000000,148.253998,148.990005,148.990005,11218700
2020-04-21,151.419998,154.750000,138.360001,143.270004,143.270004,9709100
2020-04-22,147.100006,152.279999,145.100006,150.250000,150.250000,6520700
2020-04-23,154.009995,169.750000,153.490005,169.089996,169.089996,22159800
2020-04-24,177.149994,181.500000,158.300003,158.800003,158.800003,43814100
2020-04-27,156.589996,167.850006,155.000000,164.600006,164.600006,19783700
2020-04-28,165.000000,166.000000,155.250000,156.720001,156.720001,13477800
2020-04-29,147.979996,151.000000,143.380005,146.479996,146.479996,22033300
2020-04-30,139.990005,143.800003,133.679993,135.169998,135.169998,16682300
2020-05-01,136.000000,141.630005,132.669998,138.559998,138.559998,13807000
2020-05-04,140.770004,144.979996,140.449997,143.440002,143.440002,9184700
2020-05-05,144.429993,148.440002,140.860001,144.820007,144.820007,7376300
2020-05-06,145.470001,150.740005,144.089996,149.589996,149.589996,6031100
2020-05-07,154.839996,162.000000,154.039993,157.800003,157.800003,8388900
2020-05-08,160.000000,161.160004,152.705002,155.399994,155.399994,7071800
2020-05-11,159.429993,168.000000,158.000000,166.479996,166.479996,10142700
2020-05-12,168.000000,168.229996,160.050003,161.039993,161.039993,7102600
2020-05-13,163.610001,171.500000,159.169998,167.139999,167.139999,11081300
2020-05-14,168.259995,170.800003,162.889999,167.910004,167.910004,6730500
2020-05-15,166.750000,175.440002,166.559998,174.830002,174.830002,8540500
2020-05-18,170.029999,173.440002,162.641998,164.690002,164.690002,9608300
2020-05-19,167.000000,173.860001,166.210007,173.679993,173.679993,8485500
2020-05-20,173.529999,175.639999,170.529999,175.479996,175.479996,6910000
2020-05-21,175.960007,177.800003,168.360001,172.029999,172.029999,5525300
2020-05-22,171.860001,175.889999,170.199997,171.059998,171.059998,4302200
2020-05-26,169.100006,169.690002,163.119995,164.000000,164.000000,6689700
2020-05-27,158.009995,162.220001,149.160004,161.970001,161.970001,10076700
2020-05-28,159.229996,169.399994,159.199997,163.550003,163.550003,6386800
2020-05-29,168.000000,179.990005,167.860001,179.479996,179.479996,15219600
2020-06-01,183.179993,205.869995,183.000000,204.149994,204.149994,24394400
2020-06-02,210.250000,212.690002,197.320007,208.080002,208.080002,36853400
2020-06-03,211.699997,224.460007,202.320007,223.869995,223.869995,32390100
2020-06-04,221.000000,223.000000,207.600006,210.350006,210.350006,20212600
2020-06-05,200.110001,208.940002,196.100006,207.600006,207.600006,16298700
2020-06-08,204.350006,211.440002,198.660004,209.830002,209.830002,10457500
2020-06-09,209.830002,210.589996,202.929993,205.429993,205.429993,7521800
2020-06-10,208.889999,221.529999,208.259995,221.020004,221.020004,12241100
2020-06-11,219.179993,232.000000,218.500000,222.070007,222.070007,17615800
2020-06-12,224.789993,231.449997,216.750000,219.520004,219.520004,8780400
2020-06-15,227.839996,239.589996,226.380005,239.020004,239.020004,13959100
2020-06-16,235.990005,243.500000,231.820999,242.559998,242.559998,11333300
2020-06-17,243.179993,243.880005,235.119995,236.759995,236.759995,11704300
2020-06-18,240.389999,242.610001,238.220001,241.570007,241.570007,9340900
2020-06-19,241.639999,243.570007,238.703995,243.479996,243.479996,10077500
2020-06-22,247.464996,254.899994,247.289993,251.270004,251.270004,11093700
2020-06-23,251.259995,254.774994,247.570007,252.809998,252.809998,8791500
2020-06-24,254.500000,258.750000,248.600006,255.899994,255.899994,9862800
2020-06-25,258.230011,260.290009,252.660004,259.510010,259.510010,7490500
2020-06-26,260.519989,261.619995,250.360001,256.799988,256.799988,17142900
2020-06-29,254.970001,255.899994,243.589996,248.559998,248.559998,8436400
2020-06-30,249.869995,256.829987,248.350006,253.539993,253.539993,6305500
2020-07-01,251.350006,261.000000,247.210007,259.130005,259.130005,6803300
2020-07-02,261.000000,263.799988,258.000000,261.739990,261.739990,5629000
2020-07-06,265.000000,275.079987,259.320007,261.000000,261.000000,12250200
2020-07-07,261.549988,266.450012,258.100006,262.100006,262.100006,7819700
2020-07-08,263.799988,268.528015,261.290009,266.320007,266.320007,6012900
2020-07-09,269.010010,272.700012,264.220001,269.519989,269.519989,5396000
2020-07-10,271.769989,278.160004,268.640015,275.869995,275.869995,6354800
2020-07-13,278.630005,281.000000,256.338013,260.299988,260.299988,9293000
2020-07-14,260.959991,265.329987,240.449997,260.010010,260.010010,8713100
2020-07-15,253.699997,257.500000,248.119995,256.220001,256.220001,6073600
2020-07-16,250.389999,253.000000,243.429993,248.539993,248.539993,5420100
2020-07-17,247.169998,250.936996,241.289993,246.539993,246.539993,4626600
2020-07-20,246.487000,271.350006,245.990005,268.579987,268.579987,9784900
2020-07-21,268.750000,269.750000,258.200012,260.440002,260.440002,4756600
2020-07-22,261.950012,265.399994,255.809998,261.179993,261.179993,4581600
2020-07-23,260.839996,264.899994,249.210007,251.500000,251.500000,4589400
2020-07-24,246.199997,250.210007,237.199997,246.559998,246.559998,4303200
2020-07-27,249.279999,252.970001,246.220001,252.330002,252.330002,3328600
2020-07-28,252.699997,258.910004,251.320007,252.179993,252.179993,3366200
2020-07-29,255.550003,259.929993,251.149994,252.389999,252.389999,3333700
2020-07-30,250.313995,256.325989,239.320007,250.000000,250.000000,7926100
2020-07-31,253.500000,255.199997,248.360001,253.910004,253.910004,3378800
2020-08-03,256.829987,271.100006,256.109985,268.000000,268.000000,6779300
2020-08-04,268.000000,269.190002,262.000000,267.339996,267.339996,3087300
2020-08-05,266.290009,275.093994,262.519989,272.899994,272.899994,4514900
2020-08-06,273.869995,274.480011,263.910004,268.250000,268.250000,3602900
2020-08-07,266.450012,268.000000,252.789993,258.730011,258.730011,5024700
2020-08-10,259.140015,261.440002,244.539993,250.000000,250.000000,5714000
2020-08-11,245.479996,245.479996,230.000000,231.039993,231.039993,9730500
2020-08-12,232.300003,239.399994,230.750000,236.720001,236.720001,3924600
2020-08-13,238.149994,250.100006,238.149994,247.250000,247.250000,4749700
2020-08-14,249.440002,252.429993,242.399994,244.910004,244.910004,3662800
2020-08-17,248.699997,267.940002,248.509995,266.149994,266.149994,8959200
2020-08-18,271.720001,277.779999,265.500000,276.799988,276.799988,6517000
2020-08-19,274.684998,279.589996,270.321991,273.510010,273.510010,4674000
2020-08-20,274.450012,290.880005,273.989990,290.690002,290.690002,9318400
2020-08-21,291.000000,295.970001,286.944000,289.679993,289.679993,5250100
2020-08-24,293.000000,293.869995,274.105988,282.279999,282.279999,6463500
2020-08-25,279.000000,293.721985,275.809998,290.440002,290.440002,4602900
2020-08-26,293.000000,302.000000,290.850006,295.269989,295.269989,5692100
2020-08-27,295.690002,301.519989,290.329987,294.679993,294.679993,5560600
2020-08-28,299.220001,303.579987,297.260010,299.269989,299.269989,5342300
2020-08-31,304.010010,325.899994,301.269989,325.100006,325.100006,23468100
2020-09-01,439.510010,478.000000,410.679993,457.690002,457.690002,53226200
2020-09-02,445.670013,445.670013,410.000000,423.559998,423.559998,18866800
2020-09-03,399.549988,409.899994,367.000000,381.320007,381.320007,20304300
2020-09-04,375.500000,386.010010,346.760010,369.890015,369.890015,13230100
2020-09-08,350.700012,365.500000,345.679993,350.880005,350.880005,7966500
2020-09-09,369.750000,394.799011,362.122986,389.649994,389.649994,17325800
2020-09-10,400.000000,407.820007,378.359985,384.480011,384.480011,11932100
2020-09-11,389.130005,400.750000,373.049988,383.000000,383.000000,9297600
2020-09-14,391.744995,404.359985,386.130005,403.510010,403.510010,7963100
2020-09-15,410.000000,413.500000,391.049988,410.940002,410.940002,8495600
2020-09-16,406.273987,419.420013,404.220001,408.170013,408.170013,6739800
2020-09-17,389.000000,417.820007,387.000000,413.125000,413.125000,9260400
2020-09-18,419.799988,442.000000,407.500000,438.730011,438.730011,22315700
2020-09-21,434.000000,470.000000,434.000000,468.470001,468.470001,16843800
2020-09-22,477.000000,494.899994,458.750000,492.600006,492.600006,16440600
2020-09-23,489.489990,529.739990,483.252991,500.529999,500.529999,27051300
2020-09-24,487.010010,502.250000,457.690002,464.980011,464.980011,17896600
2020-09-25,474.869995,500.000000,474.869995,496.500000,496.500000,12906800
2020-09-28,502.410004,519.770020,479.570007,487.660004,487.660004,17621300
2020-09-29,488.130005,489.799988,463.000000,465.500000,465.500000,15211300
2020-09-30,464.209991,481.554993,462.000000,470.109985,470.109985,8971100
2020-10-01,477.000000,483.730011,465.000000,482.989990,482.989990,7859300
2020-10-02,485.005005,507.489990,481.000000,482.230011,482.230011,12791700
2020-10-05,493.970001,496.899994,475.260010,485.369995,485.369995,7534700
2020-10-06,480.510010,487.899994,473.222992,478.250000,478.250000,6097700
2020-10-07,482.500000,487.500000,477.109985,480.609985,480.609985,4449500
2020-10-08,484.000000,489.489990,475.579987,478.549988,478.549988,4193100
2020-10-09,487.989990,498.899994,484.079987,492.410004,492.410004,8719700
2020-10-12,501.429993,506.109985,490.477997,491.540009,491.540009,6979500
2020-10-13,494.000000,520.000000,493.000000,518.789978,518.789978,8941500
2020-10-14,518.780029,519.799988,498.600006,509.250000,509.250000,8308900
2020-10-15,509.079987,540.049988,506.500000,536.400024,536.400024,16520600
2020-10-16,544.000000,565.450012,543.250000,559.000000,559.000000,13745800
2020-10-19,572.500000,588.840027,562.549988,568.340027,568.340027,15193200
2020-10-20,572.330017,575.690002,534.590027,537.020020,537.020020,12098200
2020-10-21,535.880005,551.659973,511.779999,513.190002,513.190002,9215400
2020-10-22,521.780029,530.429993,503.470001,520.539978,520.539978,8100900
2020-10-23,522.330017,527.000000,505.410004,511.519989,511.519989,5377100
2020-10-26,520.489014,541.104980,510.309998,517.789978,517.789978,10080800
2020-10-27,525.219971,540.000000,513.299988,538.989990,538.989990,7227600
2020-10-28,549.500000,553.859009,511.500000,516.010010,516.010010,8810100
2020-10-29,521.190002,525.455017,483.500000,489.679993,489.679993,9207600
2020-10-30,481.500000,495.950012,457.019989,460.910004,460.910004,8697800
2020-11-02,462.290009,477.000000,440.000000,453.000000,453.000000,8051900
2020-11-03,456.328003,461.880005,445.010010,451.510010,451.510010,6497000
2020-11-04,471.920013,484.940002,455.399994,483.700012,483.700012,8048500
2020-11-05,497.989990,499.350006,480.760986,496.730011,496.730011,6379900
2020-11-06,494.660004,505.880005,482.730011,500.109985,500.109985,4266000
2020-11-09,433.000000,446.470001,402.000000,413.239990,413.239990,18033500
2020-11-10,412.503998,414.450012,366.279999,376.010010,376.010010,20751900
2020-11-11,391.649994,419.799988,385.000000,413.339996,413.339996,16691100
2020-11-12,427.850006,435.750000,419.609985,428.640015,428.640015,14910000
2020-11-13,425.989990,428.468994,396.869995,403.579987,403.579987,11732200
2020-11-16,382.600006,400.799988,375.100006,399.149994,399.149994,12054400
2020-11-17,406.290009,411.500000,396.320007,401.630005,401.630005,6972100
2020-11-18,399.000000,423.500000,390.220001,415.040009,415.040009,10974200
2020-11-19,408.989990,427.890015,407.500000,414.290009,414.290009,8007000
2020-11-20,418.549988,445.299988,415.559998,439.600006,439.600006,12586600
2020-11-23,432.010010,436.513000,417.880005,430.279999,430.279999,8486000
2020-11-24,421.505005,438.832001,420.010010,427.549988,427.549988,6148400
2020-11-25,435.850006,448.480011,433.329987,443.720001,443.720001,8763700
2020-11-27,453.989990,472.040009,449.000000,471.609985,471.609985,7276400
2020-11-30,485.700012,486.829987,460.000000,478.359985,478.359985,16646500
2020-12-01,434.720001,434.989990,401.720001,406.309998,406.309998,20837500
2020-12-02,399.000000,424.549988,394.570007,412.859985,412.859985,10962800
2020-12-03,413.000000,419.170013,405.019989,413.540009,413.540009,6306700
2020-12-04,409.260010,418.880005,408.186005,410.010010,410.010010,4447300
2020-12-07,411.000000,416.799988,405.454010,407.850006,407.850006,4427300
2020-12-08,408.869995,419.500000,406.750000,412.000000,412.000000,5319400
2020-12-09,406.747986,409.989990,381.500000,385.359985,385.359985,8956700
2020-12-10,382.730011,399.000000,380.269989,397.959991,397.959991,4572100
2020-12-11,395.350006,397.338989,384.614014,397.010010,397.010010,4677400
2020-12-14,388.950012,396.750000,376.679993,395.989990,395.989990,6820100
2020-12-15,398.505005,410.320007,395.079987,399.429993,399.429993,5144700
2020-12-16,400.485992,406.558014,393.459991,404.000000,404.000000,4158500
2020-12-17,408.720001,409.029999,399.559998,401.619995,401.619995,3792500
2020-12-18,403.799988,408.109985,398.250000,406.010010,406.010010,6174800
2020-12-21,418.070007,427.759003,404.579987,408.970001,408.970001,8557400
2020-12-22,408.500000,413.500000,396.500000,409.000000,409.000000,4211000
2020-12-23,402.000000,402.600006,378.579987,383.880005,383.880005,9554400
2020-12-24,383.880005,384.880005,375.000000,375.170013,375.170013,3850700
2020-12-28,370.399994,373.279999,349.019989,351.390015,351.390015,9454800
2020-12-29,350.660004,359.907013,350.130005,353.750000,353.750000,6080300
2020-12-30,358.420013,358.700012,345.399994,353.399994,353.399994,5474500
2020-12-31,351.769989,351.829987,336.100006,337.320007,337.320007,6559700
2021-01-04,340.399994,363.089996,339.200012,359.980011,359.980011,8598300
2021-01-05,360.390015,365.010010,349.000000,360.829987,360.829987,4983500
2021-01-06,351.000000,352.940002,341.920013,344.410004,344.410004,7124600
2021-01-07,346.000000,354.480011,341.600006,342.500000,342.500000,5601200
2021-01-08,345.200012,350.000000,340.339996,349.609985,349.609985,5009200
2021-01-11,344.980011,349.959991,336.850006,337.709991,337.709991,3360400
2021-01-12,333.200012,358.899994,331.100006,356.809998,356.809998,8934400
2021-01-13,360.000000,384.230011,348.651001,364.630005,364.630005,14056500
2021-01-14,371.000000,384.950012,370.500000,383.239990,383.239990,9311000
2021-01-15,397.709991,404.440002,382.070007,384.529999,384.529999,12799500
2021-01-19,391.010010,396.769989,385.510010,393.869995,393.869995,5709400
2021-01-20,399.109985,399.529999,378.319000,382.799988,382.799988,5713900
2021-01-21,383.029999,387.209991,372.029999,382.809998,382.809998,5180800
2021-01-22,380.989990,385.290009,376.380005,383.399994,383.399994,2791600
2021-01-25,388.989990,398.799988,378.269989,391.829987,391.829987,5178100
2021-01-26,391.079987,395.820007,372.200012,374.390015,374.390015,5151300
2021-01-27,367.500000,384.253998,362.765991,370.739990,370.739990,4557500
2021-01-28,368.000000,383.313995,363.859985,378.589996,378.589996,3374200
2021-01-29,379.000000,385.910004,358.619995,372.070007,372.070007,3959000
2021-02-01,369.000000,382.779999,368.130005,381.929993,381.929993,3443900
2021-02-02,384.500000,394.890015,378.679993,391.839996,391.839996,3780100
2021-02-03,395.790009,395.790009,379.000000,380.470001,380.470001,3433100
2021-02-04,383.500000,390.000000,376.869995,389.980011,389.980011,2528100
2021-02-05,387.859985,420.000000,387.859985,419.589996,419.589996,9759100
2021-02-08,420.739990,422.000000,406.500000,410.809998,410.809998,3731500
2021-02-09,411.695007,434.670013,410.312988,430.029999,430.029999,5115400
2021-02-10,431.890015,441.220001,416.144012,431.000000,431.000000,4738300
2021-02-11,433.989990,443.750000,429.510010,432.769989,432.769989,3502600
2021-02-12,431.519989,435.000000,423.130005,433.109985,433.109985,2077800
2021-02-16,438.796997,451.769989,436.700012,444.510010,444.510010,4249200
2021-02-17,440.019989,441.200012,418.250000,429.420013,429.420013,4006500
2021-02-18,426.750000,428.880005,414.000000,417.910004,417.910004,2645300
2021-02-19,419.220001,425.989990,414.500000,417.260010,417.260010,2195000
2021-02-22,408.500000,411.720001,390.600006,394.339996,394.339996,4340300
2021-02-23,371.010010,389.989990,351.809998,388.160004,388.160004,5558200
2021-02-24,383.130005,388.674988,375.619995,385.230011,385.230011,3442400
2021-02-25,383.779999,387.654999,361.010010,364.730011,364.730011,4585100
2021-02-26,367.950012,377.093994,356.170990,373.609985,373.609985,4702400
2021-03-01,388.660004,416.200012,387.010010,409.660004,409.660004,10044700
2021-03-02,439.600006,440.000000,371.820007,372.790009,372.790009,18156600
2021-03-03,383.000000,383.250000,339.000000,341.570007,341.570007,15526000
2021-03-04,347.799988,358.299988,333.000000,343.089996,343.089996,10328100
2021-03-05,345.390015,347.750000,314.380005,337.429993,337.429993,8255500
2021-03-08,334.989990,339.350006,309.000000,310.929993,310.929993,6899100
2021-03-09,331.950012,343.575989,320.799988,342.109985,342.109985,5705200
2021-03-10,347.989990,355.690002,333.010010,336.029999,336.029999,4730000
2021-03-11,347.989990,357.398010,338.799988,355.170013,355.170013,3915400
2021-03-12,342.010010,350.440002,338.429993,346.390015,346.390015,2960800
2021-03-15,347.075989,351.559998,343.500000,350.000000,350.000000,1988200
2021-03-16,351.989990,355.489990,333.690002,335.079987,335.079987,3333200
2021-03-17,328.570007,340.540009,322.660004,336.649994,336.649994,3593200
2021-03-18,330.000000,330.329987,316.000000,316.320007,316.320007,5434400
2021-03-19,316.829987,327.976990,313.630005,326.260010,326.260010,4981400
2021-03-22,329.450012,333.890015,327.010010,328.500000,328.500000,2947900
2021-03-23,330.000000,347.399994,329.351990,339.760010,339.760010,5723800
2021-03-24,338.674988,339.989990,314.350006,314.959991,314.959991,4924500
2021-03-25,310.950012,320.630005,308.309998,314.850006,314.850006,3564800
2021-03-26,312.890015,320.000000,306.750000,319.950012,319.950012,3219800
2021-03-29,317.070007,322.970001,305.779999,308.390015,308.390015,3041400
2021-03-30,305.000000,314.880005,302.320007,313.190002,313.190002,2837100
2021-03-31,315.234985,325.739990,311.130005,321.290009,321.290009,2773200
2021-04-01,325.980011,338.910004,325.500000,326.230011,326.230011,2853900
2021-04-05,327.829987,328.500000,313.100006,323.959991,323.959991,3024700
2021-04-06,323.750000,332.660004,321.660004,329.790009,329.790009,3767100
2021-04-07,329.109985,333.440002,319.230011,323.079987,323.079987,4197700
2021-04-08,326.850006,333.989990,326.000000,331.279999,331.279999,2821500
2021-04-09,329.102997,329.820007,319.420013,322.649994,322.649994,3216500
2021-04-12,318.100006,322.380005,315.190002,321.510010,321.510010,2964500
2021-04-13,327.358002,343.708008,325.500000,342.750000,342.750000,5298200
2021-04-14,344.720001,345.019989,328.630005,329.200012,329.200012,2844900
2021-04-15,334.144989,338.420013,327.459991,332.380005,332.380005,3360700
2021-04-16,330.269989,333.750000,326.869995,329.950012,329.950012,2476500
2021-04-19,327.519989,337.795013,320.500000,324.329987,324.329987,3131900
2021-04-20,326.730011,327.549988,316.359985,321.779999,321.779999,2282500
2021-04-21,317.010010,323.109985,313.500000,322.760010,322.760010,1917500
2021-04-22,322.665009,338.049988,322.665009,328.320007,328.320007,3328300
2021-04-23,331.489990,338.549988,328.239990,336.880005,336.880005,2454300
2021-04-26,337.510010,338.000000,329.209991,336.420013,336.420013,2286700
2021-04-27,336.390015,341.679993,330.890015,333.489990,333.489990,2208300
2021-04-28,330.239990,334.700989,326.045013,331.250000,331.250000,1437600
2021-04-29,331.160004,332.500000,318.890015,321.100006,321.100006,3121100
2021-04-30,318.029999,326.278992,317.239990,319.570007,319.570007,2152500
2021-05-03,320.239990,321.125000,311.529999,313.920013,313.920013,2253000
2021-05-04,310.959991,311.500000,298.769989,304.850006,304.850006,3727600
2021-05-05,306.529999,310.980011,294.500000,297.589996,297.589996,2582600
2021-05-06,295.200012,295.200012,285.609985,293.049988,293.049988,3369100
2021-05-07,295.437012,304.696991,292.709991,295.239990,295.239990,2446200
2021-05-10,293.010010,293.940002,286.040009,288.489990,288.489990,2507800
2021-05-11,273.910004,302.000000,273.200012,300.250000,300.250000,4084400
2021-05-12,291.049988,296.529999,282.404999,289.700012,289.700012,3419800
2021-05-13,293.980011,296.609985,275.799988,290.160004,290.160004,4608500
2021-05-14,292.149994,309.179993,292.149994,307.890015,307.890015,4357300
2021-05-17,304.829987,311.910004,301.929993,308.929993,308.929993,2905600
2021-05-18,309.410004,322.250000,304.970001,312.859985,312.859985,3311900
2021-05-19,301.579987,311.510010,299.000000,310.459991,310.459991,1728400
2021-05-20,314.250000,325.950012,313.029999,324.709991,324.709991,3029400
2021-05-21,328.209991,329.450012,316.061005,316.399994,316.399994,2057300
2021-05-24,318.519989,324.029999,316.500000,321.559998,321.559998,1855000
2021-05-25,322.709991,325.510010,316.079987,321.279999,321.279999,2160100
2021-05-26,324.299988,329.459991,323.239990,326.049988,326.049988,2374300
2021-05-27,324.109985,331.000000,317.549988,326.429993,326.429993,3622100
2021-05-28,330.510010,336.329987,329.630005,331.529999,331.529999,2745700
2021-06-01,333.329987,336.140015,321.700012,327.720001,327.720001,6607100
2021-06-02,331.884003,333.790009,322.209991,327.109985,327.109985,6252100
2021-06-03,320.114014,325.829987,318.250000,319.010010,319.010010,3107300
2021-06-04,321.591003,338.989990,319.769989,336.000000,336.000000,5604900
2021-06-07,332.670013,344.929993,331.122986,342.660004,342.660004,4538700
2021-06-08,343.000000,350.149994,339.220001,341.260010,341.260010,2842700
2021-06-09,330.630005,340.339996,330.230011,333.630005,333.630005,2721200
2021-06-10,332.049988,346.880005,331.000000,346.500000,346.500000,2809200
2021-06-11,347.640015,367.959991,345.100006,366.399994,366.399994,6783400
2021-06-14,361.869995,369.576996,359.398987,365.910004,365.910004,3444300
2021-06-15,364.500000,364.500000,357.048004,359.000000,359.000000,2587900
2021-06-16,357.815002,366.829987,355.410004,361.829987,361.829987,2669200
2021-06-17,358.204987,374.519989,358.204987,372.950012,372.950012,3416600
2021-06-18,374.010010,379.890015,370.929993,374.239990,374.239990,4569100
2021-06-21,368.779999,372.623993,363.290009,369.250000,369.250000,1896900
2021-06-22,368.510010,377.000000,368.500000,374.649994,374.649994,1999000
2021-06-23,375.000000,382.709991,373.989990,376.920013,376.920013,2358900
2021-06-24,378.450012,382.500000,372.320007,373.399994,373.399994,2438900
2021-06-25,374.070007,374.079987,364.079987,372.470001,372.470001,3647200
2021-06-28,375.940002,393.329987,374.500000,388.859985,388.859985,3459900
2021-06-29,388.850006,395.440002,382.769989,394.730011,394.730011,2582700
2021-06-30,395.000000,395.432007,385.540009,387.029999,387.029999,2249400
2021-07-01,386.119995,390.109985,382.000000,386.480011,386.480011,1468000
2021-07-02,390.480011,398.720001,386.549988,388.890015,388.890015,2065000
2021-07-06,392.579987,403.470001,391.559998,401.119995,401.119995,3436200
2021-07-07,403.859985,406.480011,393.299988,393.910004,393.910004,2026600
2021-07-08,386.000000,390.500000,377.500000,386.010010,386.010010,2748900
2021-07-09,381.019989,387.529999,377.791992,385.079987,385.079987,1918200
2021-07-12,385.410004,390.880005,378.269989,379.119995,379.119995,1902500
2021-07-13,379.040009,384.500000,375.410004,378.390015,378.390015,1757400
2021-07-14,380.799988,381.309998,360.450012,360.609985,360.609985,2599600
2021-07-15,363.929993,368.575989,355.350006,356.809998,356.809998,2399700
